RoundNum,OppNum,Side,PD,TeamNum,Ballot_Result,TotalWins,TotalTies,TotalLosses,TotalBallots,TotalCS,TotalOCS,TotalPD,Rank,TeamName,OppName,EarnedBid,EarnedHonorableMention,WonSPAMTA,SPAMTAHonorableMention,SPAMTARanks,Student0,Role0,Ranks0,Side0,Student1,Role1,Ranks1,Side1,name,host,location,start_date,end_date,level,year,tab_note_0,tab_note_1
3,1465,Π,-3,1385,Loss,0,0,8,0.0,20.0,73.0,-103,8,"SUNY, Fredonia A 9/3/2019","SUNY, Fredonia A 9/3/2019",False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
4,1393,Δ,-11,1385,Loss,0,0,8,0.0,20.0,73.0,-103,8,"SUNY, Fredonia A 9/3/2019","SUNY, Fredonia A 9/3/2019",False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
4,1393,Δ,-5,1385,Loss,0,0,8,0.0,20.0,73.0,-103,8,"SUNY, Fredonia A 9/3/2019","SUNY, Fredonia A 9/3/2019",False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
1,1591,Δ,-3,1393,Loss,2,0,6,2.0,12.0,51.5,-81,16,"SUNY, Geneseo A 9/4/2019","SUNY, Geneseo A 9/4/2019",False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
1,1591,Δ,-27,1393,Loss,2,0,6,2.0,12.0,51.5,-81,16,"SUNY, Geneseo A 9/4/2019","SUNY, Geneseo A 9/4/2019",False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
2,1502,Π,-17,1393,Loss,2,0,6,2.0,12.0,51.5,-81,16,"SUNY, Geneseo A 9/4/2019","SUNY, Geneseo A 9/4/2019",False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
2,1502,Π,-13,1393,Loss,2,0,6,2.0,12.0,51.5,-81,16,"SUNY, Geneseo A 9/4/2019","SUNY, Geneseo A 9/4/2019",False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
3,1095,Δ,-16,1393,Loss,2,0,6,2.0,12.0,51.5,-81,16,"SUNY, Geneseo A 9/4/2019","SUNY, Geneseo A 9/4/2019",False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
3,1095,Δ,-21,1393,Loss,2,0,6,2.0,12.0,51.5,-81,16,"SUNY, Geneseo A 9/4/2019","SUNY, Geneseo A 9/4/2019",False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
4,1385,Π,11,1393,Win,2,0,6,2.0,12.0,51.5,-81,16,"SUNY, Geneseo A 9/4/2019","SUNY, Geneseo A 9/4/2019",False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
4,1385,Π,5,1393,Win,2,0,6,2.0,12.0,51.5,-81,16,"SUNY, Geneseo A 9/4/2019","SUNY, Geneseo A 9/4/2019",False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
1,1091,Π,11,1407,Win,3,0,5,3.0,20.0,74.5,-1,7,Amherst College A 9/5/2019,Amherst College A 9/5/2019,False,False,False,False,,Danielle King ,Attorney,18,Π,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
1,1091,Π,5,1407,Win,3,0,5,3.0,20.0,74.5,-1,7,Amherst College A 9/5/2019,Amherst College A 9/5/2019,False,False,False,False,,Danielle King ,Attorney,18,Π,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
2,1590,Δ,-6,1407,Loss,3,0,5,3.0,20.0,74.5,-1,7,Amherst College A 9/5/2019,Amherst College A 9/5/2019,False,False,False,False,,Danielle King ,Attorney,18,Π,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
2,1590,Δ,-2,1407,Loss,3,0,5,3.0,20.0,74.5,-1,7,Amherst College A 9/5/2019,Amherst College A 9/5/2019,False,False,False,False,,Danielle King ,Attorney,18,Π,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
3,1096,Π,-4,1407,Loss,3,0,5,3.0,20.0,74.5,-1,7,Amherst College A 9/5/2019,Amherst College A 9/5/2019,False,False,False,False,,Danielle King ,Attorney,18,Π,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
3,1096,Π,-4,1407,Loss,3,0,5,3.0,20.0,74.5,-1,7,Amherst College A 9/5/2019,Amherst College A 9/5/2019,False,False,False,False,,Danielle King ,Attorney,18,Π,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
4,1465,Δ,-2,1407,Loss,3,0,5,3.0,20.0,74.5,-1,7,Amherst College A 9/5/2019,Amherst College A 9/5/2019,False,False,False,False,,Danielle King ,Attorney,18,Π,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
4,1465,Δ,1,1407,Win,3,0,5,3.0,20.0,74.5,-1,7,Amherst College A 9/5/2019,Amherst College A 9/5/2019,False,False,False,False,,Danielle King ,Attorney,18,Π,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
1,1224,Δ,4,1421,Win,6,0,2,6.0,13.0,51.5,48,15,Pace University A 9/9/2019,Pace University A 9/9/2019,False,False,False,False,,Sophie Isbell ,Witness,20,Δ,Haley Kastler ,Attorney,19,Π,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
1,1224,Δ,4,1421,Win,6,0,2,6.0,13.0,51.5,48,15,Pace University A 9/9/2019,Pace University A 9/9/2019,False,False,False,False,,Sophie Isbell ,Witness,20,Δ,Haley Kastler ,Attorney,19,Π,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
2,1111,Π,26,1421,Win,6,0,2,6.0,13.0,51.5,48,15,Pace University A 9/9/2019,Pace University A 9/9/2019,False,False,False,False,,Sophie Isbell ,Witness,20,Δ,Haley Kastler ,Attorney,19,Π,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
2,1111,Π,11,1421,Win,6,0,2,6.0,13.0,51.5,48,15,Pace University A 9/9/2019,Pace University A 9/9/2019,False,False,False,False,,Sophie Isbell ,Witness,20,Δ,Haley Kastler ,Attorney,19,Π,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
3,1590,Π,2,1421,Win,6,0,2,6.0,13.0,51.5,48,15,Pace University A 9/9/2019,Pace University A 9/9/2019,False,False,False,False,,Sophie Isbell ,Witness,20,Δ,Haley Kastler ,Attorney,19,Π,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
3,1590,Π,-3,1421,Loss,6,0,2,6.0,13.0,51.5,48,15,Pace University A 9/9/2019,Pace University A 9/9/2019,False,False,False,False,,Sophie Isbell ,Witness,20,Δ,Haley Kastler ,Attorney,19,Π,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
4,1502,Δ,-6,1421,Loss,6,0,2,6.0,13.0,51.5,48,15,Pace University A 9/9/2019,Pace University A 9/9/2019,False,False,False,False,,Sophie Isbell ,Witness,20,Δ,Haley Kastler ,Attorney,19,Π,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
4,1502,Δ,10,1421,Win,6,0,2,6.0,13.0,51.5,48,15,Pace University A 9/9/2019,Pace University A 9/9/2019,False,False,False,False,,Sophie Isbell ,Witness,20,Δ,Haley Kastler ,Attorney,19,Π,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
1,1502,Δ,27,1464,Win,6,0,2,6.0,15.0,57.5,83,12,"SUNY, Buffalo A 9/16/2019","SUNY, Buffalo A 9/16/2019",False,False,False,False,,Buffalo A ,Attorney,19,Δ,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
1,1502,Δ,48,1464,Win,6,0,2,6.0,15.0,57.5,83,12,"SUNY, Buffalo A 9/16/2019","SUNY, Buffalo A 9/16/2019",False,False,False,False,,Buffalo A ,Attorney,19,Δ,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
2,1591,Π,-1,1464,Loss,6,0,2,6.0,15.0,57.5,83,12,"SUNY, Buffalo A 9/16/2019","SUNY, Buffalo A 9/16/2019",False,False,False,False,,Buffalo A ,Attorney,19,Δ,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
2,1591,Π,-11,1464,Loss,6,0,2,6.0,15.0,57.5,83,12,"SUNY, Buffalo A 9/16/2019","SUNY, Buffalo A 9/16/2019",False,False,False,False,,Buffalo A ,Attorney,19,Δ,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
3,1358,Δ,1,1464,Win,6,0,2,6.0,15.0,57.5,83,12,"SUNY, Buffalo A 9/16/2019","SUNY, Buffalo A 9/16/2019",False,False,False,False,,Buffalo A ,Attorney,19,Δ,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
3,1358,Δ,1,1464,Win,6,0,2,6.0,15.0,57.5,83,12,"SUNY, Buffalo A 9/16/2019","SUNY, Buffalo A 9/16/2019",False,False,False,False,,Buffalo A ,Attorney,19,Δ,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
4,1224,Π,12,1464,Win,6,0,2,6.0,15.0,57.5,83,12,"SUNY, Buffalo A 9/16/2019","SUNY, Buffalo A 9/16/2019",False,False,False,False,,Buffalo A ,Attorney,19,Δ,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
4,1224,Π,6,1464,Win,6,0,2,6.0,15.0,57.5,83,12,"SUNY, Buffalo A 9/16/2019","SUNY, Buffalo A 9/16/2019",False,False,False,False,,Buffalo A ,Attorney,19,Δ,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
1,1358,Δ,-17,1465,Loss,3,0,5,3.0,19.0,70.0,-27,4,"SUNY, Buffalo B","SUNY, Buffalo B",False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
1,1358,Δ,-8,1465,Loss,3,0,5,3.0,19.0,70.0,-27,4,"SUNY, Buffalo B","SUNY, Buffalo B",False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
2,1103,Π,-4,1465,Loss,3,0,5,3.0,19.0,70.0,-27,4,"SUNY, Buffalo B","SUNY, Buffalo B",False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
2,1103,Π,-5,1465,Loss,3,0,5,3.0,19.0,70.0,-27,4,"SUNY, Buffalo B","SUNY, Buffalo B",False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
3,1385,Δ,3,1465,Win,3,0,5,3.0,19.0,70.0,-27,4,"SUNY, Buffalo B","SUNY, Buffalo B",False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
3,1385,Δ,3,1465,Win,3,0,5,3.0,19.0,70.0,-27,4,"SUNY, Buffalo B","SUNY, Buffalo B",False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
4,1407,Π,2,1465,Win,3,0,5,3.0,19.0,70.0,-27,4,"SUNY, Buffalo B","SUNY, Buffalo B",False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
4,1407,Π,-1,1465,Loss,3,0,5,3.0,19.0,70.0,-27,4,"SUNY, Buffalo B","SUNY, Buffalo B",False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
1,1464,Π,-27,1502,Loss,5,0,3,5.0,11.0,45.0,-20,17,Williams College A 9/23/2019,Williams College A 9/23/2019,False,False,False,False,,Zoe Fisher ,Witness,19,Δ,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
1,1464,Π,-48,1502,Loss,5,0,3,5.0,11.0,45.0,-20,17,Williams College A 9/23/2019,Williams College A 9/23/2019,False,False,False,False,,Zoe Fisher ,Witness,19,Δ,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
2,1393,Δ,17,1502,Win,5,0,3,5.0,11.0,45.0,-20,17,Williams College A 9/23/2019,Williams College A 9/23/2019,False,False,False,False,,Zoe Fisher ,Witness,19,Δ,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
2,1393,Δ,13,1502,Win,5,0,3,5.0,11.0,45.0,-20,17,Williams College A 9/23/2019,Williams College A 9/23/2019,False,False,False,False,,Zoe Fisher ,Witness,19,Δ,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
3,1359,Δ,17,1502,Win,5,0,3,5.0,11.0,45.0,-20,17,Williams College A 9/23/2019,Williams College A 9/23/2019,False,False,False,False,,Zoe Fisher ,Witness,19,Δ,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
3,1359,Δ,12,1502,Win,5,0,3,5.0,11.0,45.0,-20,17,Williams College A 9/23/2019,Williams College A 9/23/2019,False,False,False,False,,Zoe Fisher ,Witness,19,Δ,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
4,1421,Π,6,1502,Win,5,0,3,5.0,11.0,45.0,-20,17,Williams College A 9/23/2019,Williams College A 9/23/2019,False,False,False,False,,Zoe Fisher ,Witness,19,Δ,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
4,1421,Π,-10,1502,Loss,5,0,3,5.0,11.0,45.0,-20,17,Williams College A 9/23/2019,Williams College A 9/23/2019,False,False,False,False,,Zoe Fisher ,Witness,19,Δ,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
1,1385,Δ,10,1590,Win,5,0,3,5.0,15.5,60.5,3,2,Michigan State University A 10/8/2019,Michigan State University A 10/8/2019,False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
1,1385,Δ,7,1590,Win,5,0,3,5.0,15.5,60.5,3,2,Michigan State University A 10/8/2019,Michigan State University A 10/8/2019,False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
2,1407,Π,6,1590,Win,5,0,3,5.0,15.5,60.5,3,2,Michigan State University A 10/8/2019,Michigan State University A 10/8/2019,False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
2,1407,Π,2,1590,Win,5,0,3,5.0,15.5,60.5,3,2,Michigan State University A 10/8/2019,Michigan State University A 10/8/2019,False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
3,1421,Δ,-2,1590,Loss,5,0,3,5.0,15.5,60.5,3,2,Michigan State University A 10/8/2019,Michigan State University A 10/8/2019,False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
3,1421,Δ,3,1590,Win,5,0,3,5.0,15.5,60.5,3,2,Michigan State University A 10/8/2019,Michigan State University A 10/8/2019,False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
4,1189,Π,-7,1590,Loss,5,0,3,5.0,15.5,60.5,3,2,Michigan State University A 10/8/2019,Michigan State University A 10/8/2019,False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
4,1189,Π,-16,1590,Loss,5,0,3,5.0,15.5,60.5,3,2,Michigan State University A 10/8/2019,Michigan State University A 10/8/2019,False,False,False,False,,,,,,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
1,1393,Π,3,1591,Win,8,0,0,8.0,9.0,42.5,97,11,Michigan State University B,Michigan State University B,False,False,False,False,,Connor Havenar ,Witness,17,Δ,Connor Havenaar ,Attorney,18,Π,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
1,1393,Π,27,1591,Win,8,0,0,8.0,9.0,42.5,97,11,Michigan State University B,Michigan State University B,False,False,False,False,,Connor Havenar ,Witness,17,Δ,Connor Havenaar ,Attorney,18,Π,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
2,1464,Δ,1,1591,Win,8,0,0,8.0,9.0,42.5,97,11,Michigan State University B,Michigan State University B,False,False,False,False,,Connor Havenar ,Witness,17,Δ,Connor Havenaar ,Attorney,18,Π,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
2,1464,Δ,11,1591,Win,8,0,0,8.0,9.0,42.5,97,11,Michigan State University B,Michigan State University B,False,False,False,False,,Connor Havenar ,Witness,17,Δ,Connor Havenaar ,Attorney,18,Π,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
3,1223,Π,11,1591,Win,8,0,0,8.0,9.0,42.5,97,11,Michigan State University B,Michigan State University B,False,False,False,False,,Connor Havenar ,Witness,17,Δ,Connor Havenaar ,Attorney,18,Π,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
3,1223,Π,25,1591,Win,8,0,0,8.0,9.0,42.5,97,11,Michigan State University B,Michigan State University B,False,False,False,False,,Connor Havenar ,Witness,17,Δ,Connor Havenaar ,Attorney,18,Π,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
4,1096,Δ,7,1591,Win,8,0,0,8.0,9.0,42.5,97,11,Michigan State University B,Michigan State University B,False,False,False,False,,Connor Havenar ,Witness,17,Δ,Connor Havenaar ,Attorney,18,Π,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
4,1096,Δ,12,1591,Win,8,0,0,8.0,9.0,42.5,97,11,Michigan State University B,Michigan State University B,False,False,False,False,,Connor Havenar ,Witness,17,Δ,Connor Havenaar ,Attorney,18,Π,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
1,1096,Δ,11,1593,Win,3,1,4,3.5,13.5,56.0,4,9,Michigan State University D,Michigan State University D,False,False,False,False,,Bridget Kelly ,Witness,17,Δ,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
1,1096,Δ,2,1593,Win,3,1,4,3.5,13.5,56.0,4,9,Michigan State University D,Michigan State University D,False,False,False,False,,Bridget Kelly ,Witness,17,Δ,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
2,1224,Π,11,1593,Win,3,1,4,3.5,13.5,56.0,4,9,Michigan State University D,Michigan State University D,False,False,False,False,,Bridget Kelly ,Witness,17,Δ,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
2,1224,Π,-1,1593,Loss,3,1,4,3.5,13.5,56.0,4,9,Michigan State University D,Michigan State University D,False,False,False,False,,Bridget Kelly ,Witness,17,Δ,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
3,1189,Δ,-5,1593,Loss,3,1,4,3.5,13.5,56.0,4,9,Michigan State University D,Michigan State University D,False,False,False,False,,Bridget Kelly ,Witness,17,Δ,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
3,1189,Δ,-8,1593,Loss,3,1,4,3.5,13.5,56.0,4,9,Michigan State University D,Michigan State University D,False,False,False,False,,Bridget Kelly ,Witness,17,Δ,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
4,1103,Π,0,1593,Tie,3,1,4,3.5,13.5,56.0,4,9,Michigan State University D,Michigan State University D,False,False,False,False,,Bridget Kelly ,Witness,17,Δ,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
4,1103,Π,-6,1593,Loss,3,1,4,3.5,13.5,56.0,4,9,Michigan State University D,Michigan State University D,False,False,False,False,,Bridget Kelly ,Witness,17,Δ,,,,,1,the University of Rochester,"Rochester, NY","November 02, 2019","November 03, 2019",invitationals,2020,3,Outstanding Trial Teams
