RoundNum,OppNum,Side,PD,TeamNum,Ballot_Result,TotalWins,TotalTies,TotalLosses,TotalBallots,TotalCS,TotalOCS,TotalPD,Rank,TeamName,OppName,EarnedBid,EarnedHonorableMention,WonSPAMTA,SPAMTAHonorableMention,SPAMTARanks,Student0,Role0,Ranks0,Side0,Student1,Role1,Ranks1,Side1,Student2,Role2,Ranks2,Side2,name,host,location,start_date,end_date,level,year,tab_note_0,tab_note_1
4,1150,Δ,-3,1115,Loss,6,0,2,6.0,21.5,80.5,39,1,University of Notre Dame C,University of Notre Dame C,False,False,False,False,,Delorean Ishmon Northwood Universit,Witness,17,∏,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
4,1150,Δ,5,1115,Win,6,0,2,6.0,21.5,80.5,39,1,University of Notre Dame C,University of Notre Dame C,False,False,False,False,,Delorean Ishmon Northwood Universit,Witness,17,∏,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
1,1046,Π,-1,1149,Loss,7,0,1,7.0,12.0,49.5,85,17,Hillsdale College A 7/31/2019,Hillsdale College A 7/31/2019,False,False,False,False,,Mac Newton University of Missour,Witness,17,∏,Andrew Shaffer Hillsdale Colleg,Attorney,19,∏,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
1,1046,Π,17,1149,Win,7,0,1,7.0,12.0,49.5,85,17,Hillsdale College A 7/31/2019,Hillsdale College A 7/31/2019,False,False,False,False,,Mac Newton University of Missour,Witness,17,∏,Andrew Shaffer Hillsdale Colleg,Attorney,19,∏,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
2,1112,Δ,16,1149,Win,7,0,1,7.0,12.0,49.5,85,17,Hillsdale College A 7/31/2019,Hillsdale College A 7/31/2019,False,False,False,False,,Mac Newton University of Missour,Witness,17,∏,Andrew Shaffer Hillsdale Colleg,Attorney,19,∏,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
2,1112,Δ,6,1149,Win,7,0,1,7.0,12.0,49.5,85,17,Hillsdale College A 7/31/2019,Hillsdale College A 7/31/2019,False,False,False,False,,Mac Newton University of Missour,Witness,17,∏,Andrew Shaffer Hillsdale Colleg,Attorney,19,∏,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
3,1114,Δ,20,1149,Win,7,0,1,7.0,12.0,49.5,85,17,Hillsdale College A 7/31/2019,Hillsdale College A 7/31/2019,False,False,False,False,,Mac Newton University of Missour,Witness,17,∏,Andrew Shaffer Hillsdale Colleg,Attorney,19,∏,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
3,1114,Δ,4,1149,Win,7,0,1,7.0,12.0,49.5,85,17,Hillsdale College A 7/31/2019,Hillsdale College A 7/31/2019,False,False,False,False,,Mac Newton University of Missour,Witness,17,∏,Andrew Shaffer Hillsdale Colleg,Attorney,19,∏,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
4,1033,Π,12,1149,Win,7,0,1,7.0,12.0,49.5,85,17,Hillsdale College A 7/31/2019,Hillsdale College A 7/31/2019,False,False,False,False,,Mac Newton University of Missour,Witness,17,∏,Andrew Shaffer Hillsdale Colleg,Attorney,19,∏,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
4,1033,Π,11,1149,Win,7,0,1,7.0,12.0,49.5,85,17,Hillsdale College A 7/31/2019,Hillsdale College A 7/31/2019,False,False,False,False,,Mac Newton University of Missour,Witness,17,∏,Andrew Shaffer Hillsdale Colleg,Attorney,19,∏,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
1,1383,Π,9,1150,Win,6,0,2,6.0,17.0,54.0,60,3,Hillsdale College B,Hillsdale College B,False,False,False,False,,Lauren Eicher Hillsdale Colleg,Witness,17,∆,Cole Gunter-Chicag,Attorney,19,∏,Dylan Cole University of Notre Dam,Attorney,19,∏,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
1,1383,Π,-7,1150,Loss,6,0,2,6.0,17.0,54.0,60,3,Hillsdale College B,Hillsdale College B,False,False,False,False,,Lauren Eicher Hillsdale Colleg,Witness,17,∆,Cole Gunter-Chicag,Attorney,19,∏,Dylan Cole University of Notre Dam,Attorney,19,∏,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
2,1242,Δ,15,1150,Win,6,0,2,6.0,17.0,54.0,60,3,Hillsdale College B,Hillsdale College B,False,False,False,False,,Lauren Eicher Hillsdale Colleg,Witness,17,∆,Cole Gunter-Chicag,Attorney,19,∏,Dylan Cole University of Notre Dam,Attorney,19,∏,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
2,1242,Δ,15,1150,Win,6,0,2,6.0,17.0,54.0,60,3,Hillsdale College B,Hillsdale College B,False,False,False,False,,Lauren Eicher Hillsdale Colleg,Witness,17,∆,Cole Gunter-Chicag,Attorney,19,∏,Dylan Cole University of Notre Dam,Attorney,19,∏,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
3,1384,Δ,13,1150,Win,6,0,2,6.0,17.0,54.0,60,3,Hillsdale College B,Hillsdale College B,False,False,False,False,,Lauren Eicher Hillsdale Colleg,Witness,17,∆,Cole Gunter-Chicag,Attorney,19,∏,Dylan Cole University of Notre Dam,Attorney,19,∏,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
3,1384,Δ,17,1150,Win,6,0,2,6.0,17.0,54.0,60,3,Hillsdale College B,Hillsdale College B,False,False,False,False,,Lauren Eicher Hillsdale Colleg,Witness,17,∆,Cole Gunter-Chicag,Attorney,19,∏,Dylan Cole University of Notre Dam,Attorney,19,∏,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
4,1115,Π,3,1150,Win,6,0,2,6.0,17.0,54.0,60,3,Hillsdale College B,Hillsdale College B,False,False,False,False,,Lauren Eicher Hillsdale Colleg,Witness,17,∆,Cole Gunter-Chicag,Attorney,19,∏,Dylan Cole University of Notre Dam,Attorney,19,∏,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
4,1115,Π,-5,1150,Loss,6,0,2,6.0,17.0,54.0,60,3,Hillsdale College B,Hillsdale College B,False,False,False,False,,Lauren Eicher Hillsdale Colleg,Witness,17,∆,Cole Gunter-Chicag,Attorney,19,∏,Dylan Cole University of Notre Dam,Attorney,19,∏,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
1,1228,Π,6,1152,Win,5,0,3,5.0,21.0,78.0,6,2,Northern Illinois University A 8/1/2019,Northern Illinois University A 8/1/2019,False,False,False,False,,,,,,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
1,1228,Π,1,1152,Win,5,0,3,5.0,21.0,78.0,6,2,Northern Illinois University A 8/1/2019,Northern Illinois University A 8/1/2019,False,False,False,False,,,,,,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
2,1372,Δ,-4,1152,Loss,5,0,3,5.0,21.0,78.0,6,2,Northern Illinois University A 8/1/2019,Northern Illinois University A 8/1/2019,False,False,False,False,,,,,,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
2,1372,Δ,1,1152,Win,5,0,3,5.0,21.0,78.0,6,2,Northern Illinois University A 8/1/2019,Northern Illinois University A 8/1/2019,False,False,False,False,,,,,,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
3,1115,Δ,-1,1152,Loss,5,0,3,5.0,21.0,78.0,6,2,Northern Illinois University A 8/1/2019,Northern Illinois University A 8/1/2019,False,False,False,False,,,,,,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
3,1115,Δ,-4,1152,Loss,5,0,3,5.0,21.0,78.0,6,2,Northern Illinois University A 8/1/2019,Northern Illinois University A 8/1/2019,False,False,False,False,,,,,,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
4,1263,Π,1,1152,Win,5,0,3,5.0,21.0,78.0,6,2,Northern Illinois University A 8/1/2019,Northern Illinois University A 8/1/2019,False,False,False,False,,,,,,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
4,1263,Π,6,1152,Win,5,0,3,5.0,21.0,78.0,6,2,Northern Illinois University A 8/1/2019,Northern Illinois University A 8/1/2019,False,False,False,False,,,,,,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
1,1179,Π,7,1153,Win,2,0,6,2.0,16.5,68.0,-27,5,Northern Illinois University B,Northern Illinois University B,False,False,False,False,,Cedric Birgans-Springfiel,Witness,19,∆,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
1,1179,Π,6,1153,Win,2,0,6,2.0,16.5,68.0,-27,5,Northern Illinois University B,Northern Illinois University B,False,False,False,False,,Cedric Birgans-Springfiel,Witness,19,∆,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
2,1214,Δ,-10,1153,Loss,2,0,6,2.0,16.5,68.0,-27,5,Northern Illinois University B,Northern Illinois University B,False,False,False,False,,Cedric Birgans-Springfiel,Witness,19,∆,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
2,1214,Δ,-8,1153,Loss,2,0,6,2.0,16.5,68.0,-27,5,Northern Illinois University B,Northern Illinois University B,False,False,False,False,,Cedric Birgans-Springfiel,Witness,19,∆,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
3,1383,Δ,-1,1153,Loss,2,0,6,2.0,16.5,68.0,-27,5,Northern Illinois University B,Northern Illinois University B,False,False,False,False,,Cedric Birgans-Springfiel,Witness,19,∆,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
3,1383,Δ,-4,1153,Loss,2,0,6,2.0,16.5,68.0,-27,5,Northern Illinois University B,Northern Illinois University B,False,False,False,False,,Cedric Birgans-Springfiel,Witness,19,∆,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
4,1114,Π,-8,1153,Loss,2,0,6,2.0,16.5,68.0,-27,5,Northern Illinois University B,Northern Illinois University B,False,False,False,False,,Cedric Birgans-Springfiel,Witness,19,∆,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
4,1114,Π,-9,1153,Loss,2,0,6,2.0,16.5,68.0,-27,5,Northern Illinois University B,Northern Illinois University B,False,False,False,False,,Cedric Birgans-Springfiel,Witness,19,∆,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
1,1229,Π,15,1154,Win,5,0,3,5.0,16.0,55.5,38,21,Washington University in St. Louis A 8/1/2019,Washington University in St. Louis A 8/1/2019,False,False,False,False,,,,,,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
1,1229,Π,17,1154,Win,5,0,3,5.0,16.0,55.5,38,21,Washington University in St. Louis A 8/1/2019,Washington University in St. Louis A 8/1/2019,False,False,False,False,,,,,,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
2,1241,Δ,-6,1154,Loss,5,0,3,5.0,16.0,55.5,38,21,Washington University in St. Louis A 8/1/2019,Washington University in St. Louis A 8/1/2019,False,False,False,False,,,,,,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
2,1241,Δ,-13,1154,Loss,5,0,3,5.0,16.0,55.5,38,21,Washington University in St. Louis A 8/1/2019,Washington University in St. Louis A 8/1/2019,False,False,False,False,,,,,,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
3,1373,Π,2,1154,Win,5,0,3,5.0,16.0,55.5,38,21,Washington University in St. Louis A 8/1/2019,Washington University in St. Louis A 8/1/2019,False,False,False,False,,,,,,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
3,1373,Π,-13,1154,Loss,5,0,3,5.0,16.0,55.5,38,21,Washington University in St. Louis A 8/1/2019,Washington University in St. Louis A 8/1/2019,False,False,False,False,,,,,,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
4,1264,Δ,17,1154,Win,5,0,3,5.0,16.0,55.5,38,21,Washington University in St. Louis A 8/1/2019,Washington University in St. Louis A 8/1/2019,False,False,False,False,,,,,,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
4,1264,Δ,19,1154,Win,5,0,3,5.0,16.0,55.5,38,21,Washington University in St. Louis A 8/1/2019,Washington University in St. Louis A 8/1/2019,False,False,False,False,,,,,,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
1,1153,Δ,-7,1179,Loss,4,0,4,4.0,14.5,50.0,1,24,Quincy University A 8/6/2019,Quincy University A 8/6/2019,False,False,False,False,,,,,,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
1,1153,Δ,-6,1179,Loss,4,0,4,4.0,14.5,50.0,1,24,Quincy University A 8/6/2019,Quincy University A 8/6/2019,False,False,False,False,,,,,,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
2,1187,Π,11,1179,Win,4,0,4,4.0,14.5,50.0,1,24,Quincy University A 8/6/2019,Quincy University A 8/6/2019,False,False,False,False,,,,,,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
2,1187,Π,7,1179,Win,4,0,4,4.0,14.5,50.0,1,24,Quincy University A 8/6/2019,Quincy University A 8/6/2019,False,False,False,False,,,,,,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
3,1489,Π,10,1179,Win,4,0,4,4.0,14.5,50.0,1,24,Quincy University A 8/6/2019,Quincy University A 8/6/2019,False,False,False,False,,,,,,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
3,1489,Π,4,1179,Win,4,0,4,4.0,14.5,50.0,1,24,Quincy University A 8/6/2019,Quincy University A 8/6/2019,False,False,False,False,,,,,,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
4,1373,Δ,-13,1179,Loss,4,0,4,4.0,14.5,50.0,1,24,Quincy University A 8/6/2019,Quincy University A 8/6/2019,False,False,False,False,,,,,,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
4,1373,Δ,-5,1179,Loss,4,0,4,4.0,14.5,50.0,1,24,Quincy University A 8/6/2019,Quincy University A 8/6/2019,False,False,False,False,,,,,,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
1,1384,Π,-1,1187,Loss,2,0,6,2.0,14.0,70.5,-26,32,"University of Illinois, Springfield A 8/6/2019","University of Illinois, Springfield A 8/6/2019",False,False,False,False,,Stephen Edelblut Hillsdale Colleg,Witness,18,∆,Ben of Illinois-Chicag,Attorney,18,∆,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
1,1384,Π,-10,1187,Loss,2,0,6,2.0,14.0,70.5,-26,32,"University of Illinois, Springfield A 8/6/2019","University of Illinois, Springfield A 8/6/2019",False,False,False,False,,Stephen Edelblut Hillsdale Colleg,Witness,18,∆,Ben of Illinois-Chicag,Attorney,18,∆,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
2,1179,Δ,-11,1187,Loss,2,0,6,2.0,14.0,70.5,-26,32,"University of Illinois, Springfield A 8/6/2019","University of Illinois, Springfield A 8/6/2019",False,False,False,False,,Stephen Edelblut Hillsdale Colleg,Witness,18,∆,Ben of Illinois-Chicag,Attorney,18,∆,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
2,1179,Δ,-7,1187,Loss,2,0,6,2.0,14.0,70.5,-26,32,"University of Illinois, Springfield A 8/6/2019","University of Illinois, Springfield A 8/6/2019",False,False,False,False,,Stephen Edelblut Hillsdale Colleg,Witness,18,∆,Ben of Illinois-Chicag,Attorney,18,∆,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
3,1580,Π,-3,1187,Loss,2,0,6,2.0,14.0,70.5,-26,32,"University of Illinois, Springfield A 8/6/2019","University of Illinois, Springfield A 8/6/2019",False,False,False,False,,Stephen Edelblut Hillsdale Colleg,Witness,18,∆,Ben of Illinois-Chicag,Attorney,18,∆,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
3,1580,Π,-1,1187,Loss,2,0,6,2.0,14.0,70.5,-26,32,"University of Illinois, Springfield A 8/6/2019","University of Illinois, Springfield A 8/6/2019",False,False,False,False,,Stephen Edelblut Hillsdale Colleg,Witness,18,∆,Ben of Illinois-Chicag,Attorney,18,∆,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
4,1098,Δ,3,1187,Win,2,0,6,2.0,14.0,70.5,-26,32,"University of Illinois, Springfield A 8/6/2019","University of Illinois, Springfield A 8/6/2019",False,False,False,False,,Stephen Edelblut Hillsdale Colleg,Witness,18,∆,Ben of Illinois-Chicag,Attorney,18,∆,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
4,1098,Δ,4,1187,Win,2,0,6,2.0,14.0,70.5,-26,32,"University of Illinois, Springfield A 8/6/2019","University of Illinois, Springfield A 8/6/2019",False,False,False,False,,Stephen Edelblut Hillsdale Colleg,Witness,18,∆,Ben of Illinois-Chicag,Attorney,18,∆,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
1,1242,Π,0,1210,Tie,1,2,5,2.0,8.0,25.0,-38,19,Elmhurst College A 8/10/2019,Elmhurst College A 8/10/2019,False,False,False,False,,Brianna Palmer Eastern Kentucky Universit,Attorney,18,∏,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
1,1242,Π,1,1210,Win,1,2,5,2.0,8.0,25.0,-38,19,Elmhurst College A 8/10/2019,Elmhurst College A 8/10/2019,False,False,False,False,,Brianna Palmer Eastern Kentucky Universit,Attorney,18,∏,,,,,,,,,18th Annual Illinois State University Invitational Tournament,Illinois State University,"Bloomington-Normal, Illinois","November 08, 2019","November 10, 2019",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
